filename,title,solution,feature,role
./help/assets/dynamic-media/invalidate-cdn-cache-dm-classic.md,Invalidate the CDN (Content Delivery Network) cache by way of Dynamic Media Classic,,"Asset Management,Dynamic Media Classic","Admin,User"
./help/assets/dynamic-media/imaging-faq.md,Smart Imaging,,"Asset Management,Renditions,Best Practices",User
./help/assets/dynamic-media/client-side-dpr.md,Use Smart Imaging with client-side Device Pixel Ratio,,"Device Pixel Ratio,Smart Imaging","Admin,User"
./help/assets/dynamic-media/delivering-dynamic-media-assets.md,Deliver Dynamic Media Assets,,Asset Management,User
./help/assets/dynamic-media/hotlink-protection.md,Activate hotlink protection in Dynamic Media,,Asset Management,User
./help/assets/dynamic-media/assets-3d.md,Work with 3D assets in Dynamic Media,,3D Assets,User
./help/assets/dynamic-media/limitations.md,Dynamic Media limitations,,"Dynamic Media Classic,Asset Management,Image Sets,Spin Sets,eCatalog",User
./help/assets/dynamic-media/image-sets.md,Image Sets,,Image Sets,User
./help/assets/dynamic-media/panoramic-images.md,Panoramic Images,,Panoramic Images,User
./help/assets/dynamic-media/mixed-media-sets.md,Mixed Media Sets,,Mixed Media Sets,User
./help/assets/dynamic-media/spin-sets.md,Spin Sets,,Spin Sets,User
./help/assets/dynamic-media/video.md,Video in Dynamic Media,,"Video Profiles,Best Practices",User
./help/assets/dynamic-media/carousel-banners.md,Carousel Banners,,Carousel Banners,User
./help/assets/dynamic-media/interactive-images.md,Interactive images,,Interactive Images,User
./help/assets/dynamic-media/interactive-videos.md,Interactive Videos,,Interactive Videos,User
./help/assets/dynamic-media/360-video.md,360/VR Video,,360 VR Video,User
./help/assets/dynamic-media/tags.md,Integrate Dynamic Media Viewers with Adobe Analytics and Experience Platform Tags,,Asset Reports,"Admin,User"
./help/assets/dynamic-media/custom-pop-ups.md,Create custom pop-ups using Quickview,,"Interactive Images,Interactive Videos,Carousel Banners","Admin,User"
./help/assets/dynamic-media/responsive-site.md,Deliver optimized images for a responsive site,,Asset Management,User
./help/assets/dynamic-media/previewing-assets.md,Preview assets,,Asset Management,User
./help/assets/dynamic-media/adding-dynamic-media-assets-to-pages.md,Add Dynamic Media Assets to pages,,Asset Management,User
./help/assets/dynamic-media/embed-code.md,Embed the Dynamic Media Video or Image viewer on a web page,,Asset Management,User
./help/assets/dynamic-media/linking-urls-to-yourwebapplication.md,Link URLs to your web application,,"Publishing,Upload,Viewer Presets,Image Presets,Video",User
./help/assets/dynamic-media/reporting-dm.md,Reporting in Dynamic Media,,Asset Management,User
./help/assets/dynamic-media/using-rulesets-to-transform-urls.md,Use rule sets to transform URLs,,"Rulesets,Troubleshooting,Upload,Best Practices",User
./help/assets/dynamic-media/publishing-dynamicmedia-assets.md,Publish Dynamic Media assets,,Asset Management,User
./help/assets/dynamic-media/selective-publishing.md,Work with Selective Publish in Dynamic Media,,"Publishing,Dynamic Media",User
./help/assets/dynamic-media/working-with-selectors.md,Work with Selectors,,"Selectors,Interactive Images,Interactive Videos,Carousel Banners",User
./help/assets/dynamic-media/http2faq.md,HTTP2 Delivery of Content FAQ,,"Dynamic Media,Configuration,FAQ","Admin,User"
./help/assets/dynamic-media/flash-viewers-eol.md,Flash Viewers End-of-Life Notice,,"FAQ,Dynamic Media,Troubleshooting","Admin,User"
./help/assets/dynamic-media/dhtml-viewer-endoflifefaqs.md,DHTML Viewer End-of-Life,,"FAQ,Dynamic Media","Admin,User"
./help/assets/assets-view-introduction.md,How does Assets view in AEM benefit you?,,"Asset Management, Publishing, Collaboration, Asset Processing",User
./help/assets/get-started-assets-view.md,Get started using [!DNL Assets View],,"Asset Management, Publishing, Collaboration, Asset Processing","User, Leader"
./help/assets/my-workspace-assets-view.md,My Workspace for Assets view,,"Asset Management, Publishing, Collaboration, Asset Processing",User
./help/assets/supported-file-formats-assets-view.md,Supported file formats,,"Asset Management, Publishing, Collaboration, Asset Processing","User, Leader, Admin, Architect, Developer"
./help/assets/navigate-assets-view.md,'[!DNL Assets view] user interface',,"Asset Management, Publishing, Collaboration, Asset Processing",User
./help/assets/add-delete-assets-view.md,Upload assets to the repository,,"Asset Management, Publishing, Collaboration, Asset Processing",User
./help/assets/bulk-import-assets-view.md,Bulk import assets using Assets view,,"Asset Management, Publishing, Collaboration, Asset Processing",User
./help/assets/search-assets-view.md,Learn how to search and discover assets in [!DNL Assets view]?,,"Asset Management, Publishing, Collaboration, Asset Processing",User
./help/assets/manage-organize-assets-view.md,Manage your digital assets,,"Asset Management, Publishing, Collaboration, Asset Processing","User, Leader"
./help/assets/edit-images-assets-view.md,Edit images,,"Best Practices, Interactive Images, Smart Crop, Smart Imaging",User
./help/assets/edit-videos-assets-view.md,Edit videos,,"Best Practices, Video, Interactive Videos",User
./help/assets/renditions.md,View and manage renditions in Experience Manager Assets,,Renditions,User
./help/assets/metadata-assets-view.md,How to manage metadata in Assets view?,,Metadata,"User, Leader, Admin, Architect, Developer"
./help/assets/share-links-for-assets-view.md,How to share links to assets?,,"Adobe Asset Link, Link Sharing",Admin
./help/assets/manage-collections-assets-view.md,Manage collections,,"Collections, Asset Management",User
./help/assets/manage-notifications-assets-view.md,Manage notifications,,Assets Essentials,"User, Leader"
./help/assets/manage-reports-assets-view.md,Manage reports in Assets view,,"Asset Insights, Asset Reports","User, Admin, Developer"
./help/assets/tagging-management-assets-view.md,How to manage tags in Assets view?,,Smart Tags,"User, Admin, Developer"
./help/assets/publish-assets-to-aem-and-dm.md,Quick Publish to AEM and Dynamic Media,,"Publishing, Dynamic Media",User
./help/assets/search-best-practices.md,Search best practices for [!DNL Adobe Experience Manager] as a [!DNL Cloud Service],,Best Practices,User
./help/assets/metadata-best-practices.md,Metadata management and best practices,,"Metadata, Best Practices","User, Admin"
./help/assets/workfront-integrations.md,'[!DNL Experience Manager Assets] integration with [!DNL Adobe Workfront]',,Workfront Integrations and Apps,"Admin, Leader, Architect"
./help/assets/configure-asset-metadata-mapping.md,Configure asset metadata mapping between Workfront and Experience Manager Assets,,"Metadata, Workfront Integrations and Apps","User, Admin"
./help/assets/workfront-connector-install.md,Install [!DNL Workfront for Experience Manager enhanced connector],,Workfront Integrations and Apps,Admin
./help/assets/remove-external-dependencies.md,Remove external dependencies for existing installations,,Workfront Integrations and Apps,Admin
./help/assets/workfront-connector-configure.md,Configure [!DNL Workfront for Experience Manager enhanced connector],,Workfront Integrations and Apps,Admin
./help/assets/update-workfront-enhanced-connector.md,Update [!DNL Workfront for Experience Manager enhanced connector],,Workfront Integrations and Apps,Admin
./help/assets/native-integration-adobe-express.md,AEM Assets native integration with Adobe Express,,Collaboration,User
./help/assets/connect-assets-with-creative-cloud.md,Connect AEM Assets to Creative Cloud,,Collaboration,User
./help/forms/home.md,Introduction to [!DNL AEM Forms] as a Cloud Service,,Adaptive Forms,"Admin, Developer, User"
./help/forms/latest-innovations.md,What are the latest innovations in Adobe Experience Manager Forms as a Cloud Service?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/early-adopter-ea-features.md,Current Early Adopter features of [!DNL Adobe Experience Manager Forms] as a Cloud Service.,,Adaptive Forms,"Admin, Developer, User"
./help/forms/notable-changes.md,What are the differences between AEM 6.5 Forms and AEM Cloud Services?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/aem-forms-cloud-service-architecture.md,AEM Forms as a Cloud Service Architecture for Adaptive Forms and Communication APIs,,Adaptive Forms,"Admin, Developer, User"
./help/forms/faq.md,Frequently asked questions for AEM Forms as a Cloud Service,,"Adaptive Forms, FAQ",User
./help/forms/known-issues.md,What are the known issues and limitations of AEM Forms as a Cloud Service environment?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/setup-forms-cloud-service.md,How do I set up an [!DNL AEM Forms] as a cloud service environment?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/setup-local-development-environment.md,How do I set up a local development environment for AEM Forms?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/enable-adaptive-forms-core-components.md,How to enable Adaptive Forms Core Components on AEM Forms as a Cloud Service and local development environment?,,"Adaptive Forms, Core Components","Admin, Developer, User"
./help/forms/configure-unified-storage-connector.md,How to configure Unified Storage Connector (USC) for AEM Forms?,,"Adaptive Forms, Workflow","Admin, Developer, User"
./help/forms/migrate-to-forms-as-a-cloud-service.md,How can we migrate from AEM 6.5 Forms to AEM Forms as a Cloud Service?,,Adaptive Forms,"User, Developer"
./help/forms/forms-groups-privileges-tasks.md,What user groups are available out of the box in AEM Forms as a Cloud Service?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/import-export-forms-templates.md,"How to import, export, and organize Adaptive Forms or PDF forms on an AEM Forms instance?",,Adaptive Forms,"Admin, User"
./help/forms/create-adaptive-form-tutorial-getting-started.md,Getting started with Adaptive Forms.,,"Adaptive Forms, Core Components","User, Developer"
./help/forms/create-adaptive-form-tutorial.md,Getting started with Adaptive Forms.,,"Adaptive Forms, Core Components","User, Developer"
./help/forms/adobe-sign-integration-adaptive-forms.md,How to integrate Adobe Acrobat Sign with AEM Forms?,,"Adaptive Forms, Acrobat Sign","Admin, User"
./help/forms/integrate-docusign-adaptive-forms.md,How to integrate DocuSign with an Adaptive Form?,,,
./help/forms/integrate-aem-forms-with-adobe-analytics.md,How to integrate AEM Forms with Adobe Analytics?,,,
./help/forms/enable-adobe-analytics-adaptive-form-using-experience-cloud-setup-automation.md,How to enable Adobe Analytics for a fast track analytics of an Adaptive Form?,,Adaptive Forms,"Admin, User"
./help/forms/view-understand-aem-forms-analytics-reports.md,Viewing and understanding Adaptive Forms analytics reports,,Adaptive Forms,"Admin, User"
./help/forms/submit-adaptive-form-to-workfront-fusion.md,Integration of Adobe Workfront Fusion with AEM Forms Submission,,Adaptive Forms,"Admin, User"
./help/forms/forms-microsoft-power-automate-integration.md,How to integrate an Adaptive Form with Microsoft® Power Automate?,,,
./help/forms/embed-adaptive-form-aem-sites.md,How to add an Adaptive Form to an AEM Sites page?,,Adaptive Forms,"Admin, User, Developer"
./help/forms/embed-adaptive-form-core-components-external-web-page.md,How can we embed adaptive form in external web page?,,"Adaptive Forms, Core Components","Admin, Developer, User"
./help/forms/embed-adaptive-form-external-web-page.md,How to embed adaptive form to an external web page?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/data-integration.md,How to connect a database to [!DNL AEM Forms] as a Cloud Service? ,,"Adaptive Forms, Form Data Model","Admin, User"
./help/forms/configure-data-sources.md,How to Configure Data Sources?,,"Adaptive Forms, Form Data Model","User, Developer"
./help/forms/ms-dynamics-odata-configuration.md,How do I configure [!DNL Microsoft Dynamics] OData for AEM Forms?,,"Adaptive Forms, Form Data Model","User, Developer"
./help/forms/aem-forms-salesforce-integration.md,How to integrate Salesforce using OAuth 2.0 client credential flow with AEM Forms?,,"Adaptive Forms, Form Data Model","User, Developer"
./help/forms/configure-azure-storage.md,How to configure Azure storage?,,"Adaptive Forms, Form Data Model","User, Developer"
./help/forms/configure-msdynamics-salesforce.md,How to configure Microsoft Dynamics 365 and Salesforce out of the box form data models for Adaptive Forms?,,"Adaptive Forms, Form Data Model","User, Developer"
./help/forms/create-form-data-models.md,How to create Form Data Model (FDM)?,,"Adaptive Forms, Form Data Model","User, Developer"
./help/forms/work-with-form-data-model.md,What is the process to work with a Form Data Model (FDM) in AEM Forms?,,"Adaptive Forms, Form Data Model","Admin, User"
./help/forms/using-form-data-model.md,How can we create Form Data Model (FDM) for an Adaptive Form?,,"Adaptive Forms, Form Data Model","Admin, User"
./help/forms/create-an-adaptive-form.md,How to create an Adaptive Form?,,"Adaptive Forms, Core Components","User, Developer"
./help/forms/adaptive-form-fragments.md,How to create and use Adaptive Form Fragments?,,"Adaptive Forms, Foundation Components",
./help/forms/create-or-add-an-adaptive-form-to-aem-sites-page.md,How to add an Adaptive Form to AEM Sites page?,,"Adaptive Forms, Foundation Components, Page Editor, Authoring",
./help/forms/creating-adaptive-form-core-components.md,How to create an Adaptive Form based on Core Components?,,"Adaptive Forms, Core Components","User, Developer"
./help/forms/adaptive-form-fragments-core-components.md,What are Adaptive Form fragments?,,"Adaptive Forms, Core Components",
./help/forms/using-themes-in-core-components.md,How can we create and use themes in Adaptive Forms?,,"Adaptive Forms, Core Components",
./help/forms/template-editor-core-components.md,How to create an Adaptive Form template based on core component?,,"Adaptive Forms, Core Components",
./help/forms/generate-document-of-record-core-components.md,How to generate document of record for Adaptive Forms?,,"Adaptive Forms, Core Components",
./help/forms/using-aem-translation-workflow-to-localize-adaptive-forms-core-components.md,How can we translate a Core Components based Adaptive Form?,,"Adaptive Forms, Core Components",
./help/forms/configure-redirect-page-or-thank-you-message.md,How to Configure a Redirect Page or Thank you message?,,"Adaptive Forms, Core Components",User
./help/forms/create-forms-repeatable-sections.md,How to create repeatable panels in Adaptive Form Core Components?,,"Adaptive Forms, Core Components","Architect, Developer, Admin, User"
./help/forms/configure-submit-actions-core-components.md,How to configure a Submit Action for an Adaptive Form?,,"Adaptive Forms, Core Components",
./help/forms/configure-submit-action-azure-blob-storage.md,,,"Adaptive Forms, Core Components",
./help/forms/configure-submit-action-onedrive.md,,,"Adaptive Forms, Core Components",
./help/forms/configure-submit-action-sharepoint.md,,,"Adaptive Forms, Core Components",
./help/forms/configure-submit-action-workflow.md,,,"Adaptive Forms, Core Components",
./help/forms/configure-submit-action-restpoint.md,,,"Adaptive Forms, Core Components",
./help/forms/configure-submit-action-send-email.md,,,"Adaptive Forms, Core Components",
./help/forms/captcha-adaptive-forms-core-components.md,How to use Google reCAPTCHA in an AEM Adaptive Form?,,"Adaptive Forms, Core Components",
./help/forms/integrate-adaptive-forms-hcaptcha-core-components.md,How to use hCaptcha&reg; in an AEM Adaptive Form Core Components?,,"Adaptive Forms, Core Components",
./help/forms/integrate-adaptive-forms-turnstile-core-components.md,How to use Turnstile in an AEM Adaptive Form Core Components?,,"Adaptive Forms, Core Components",
./help/forms/add-custom-error-handler-adaptive-forms-core-components.md,Add a custom error handler in Adaptive Forms based on Core Components for AEM Adaptive Forms,,"Adaptive Forms, Core Components",
./help/forms/supporting-new-language-localization-core-components.md,How do I add support for new locales to an Adaptive Form based on core components?,,"Adaptive Forms, Core Components",
./help/forms/create-and-use-custom-functions.md,Create and add custom functions in an Adaptive Form,,"Adaptive Forms, Core Components",
./help/forms/rule-editor-core-components.md,How to use the rule editor to add rules to form fields to add dynamic behavior and build complex logic to an adaptive form based on core components?,,"Adaptive Forms, Core Components",User
./help/forms/adaptive-form-core-components-json-schema-form-model.md,How to design JSON Schema for an Adaptive Form core components?,,"Adaptive Forms, Core Components","User, Developer"
./help/forms/add-comments-annotations-versioning-adaptive-form-core-components.md,"Add versionings, comments, and annotations to a form.",,"Adaptive Forms, Core Components",
./help/forms/compare-forms.md,Compare two distinct adaptive forms.,,"Adaptive Forms, Core Components",
./help/forms/migration-utility-tool-for-af-core-components.md,Migration Utility Tool/AEM Modernize Tools to convert Adaptive Forms based on Foundation Components to Core Component based forms,,,"User, Developer, Admin"
./help/forms/save-core-component-based-form-as-draft.md,How to save the core component based Adaptive Form as a draft?,,"Adaptive Forms, Core Components",
./help/forms/introduction-forms-authoring.md,Introduction to authoring Adaptive Forms,,"Adaptive Forms, Foundation Components",
./help/forms/creating-adaptive-form.md,How to create Adaptive Forms?,,"Adaptive Forms, Foundation Components","User, Developer"
./help/forms/reference-themes-templates-data-models.md,How to get reference themes and templates for AEM forms?,,"Adaptive Forms, Foundation Components",
./help/forms/template-editor.md,How can we create an Adaptive Form template?,,"Adaptive Forms, Foundation Components",
./help/forms/themes.md,How can we create and use themes to style an adaptive form?,,"Adaptive Forms, Foundation Components",
./help/forms/adaptive-form-json-schema-form-model.md,How to design JSON Schema for an Adaptive Form?,,"Adaptive Forms, Foundation Components","User, Developer"
./help/forms/lazy-loading-adaptive-forms.md,How can we improve the performance of large forms with lazy loading?,,"Adaptive Forms, Foundation Components",User
./help/forms/captcha-adaptive-forms.md,How to use CAPTCHA in Adaptive Forms?,,"Adaptive Forms, Foundation Components",
./help/forms/integrate-adaptive-forms-hcaptcha.md,How to use hCaptcha&reg; in an AEM Adaptive Form?,,"Adaptive Forms, Foundation Components",
./help/forms/integrate-adaptive-forms-turnstile.md,How to use Turnstile in an AEM Adaptive Form?,,"Adaptive Forms, Foundation Components",
./help/forms/signing-forms-using-scribble.md,How do I apply e-signatures to a form using scribble signatures?,,"Adaptive Forms, Foundation Components",
./help/forms/adaptive-forms-tables.md,How to add tables to an adaptive form?,,"Adaptive Forms, Foundation Components",
./help/forms/footnotes-richtextsupport.md,How to add Footnote to an adaptive form?,,"Adaptive Forms, Foundation Components",
./help/forms/layout-capabilities-adaptive-forms.md,What are the layout capabilities of Adaptive Forms?,,"Adaptive Forms, Foundation Components",
./help/forms/resize-using-layout-mode.md,How do I use layout mode to resize components for adaptive forms?,,"Adaptive Forms, Foundation Components",User
./help/forms/introduction-form-sequence.md,How to create Multi-step Form Sequence?,,"Adaptive Forms, Foundation Components",User
./help/forms/inline-style-adaptive-forms.md,How to Apply Inline Styles to Adaptive Form Components?,,"Adaptive Forms, Foundation Components",User
./help/forms/rule-editor.md,How to use the rule editor to add rules to form fields to add dynamic behavior and build complex logic to an adaptive form?,,"Adaptive Forms, Foundation Components",User
./help/forms/add-custom-error-handler-adaptive-forms.md,Add a custom error handlers in Adaptive Forms for AEM Adaptive Forms,,"Adaptive Forms, Foundation Components",
./help/forms/working-with-adobe-sign.md,How can we use Adobe Sign in an Adaptive Form?,,"Adaptive Forms, Foundation Components",User
./help/forms/configuring-submit-actions.md,How to configure a Submit Action for an Adaptive Form?,,"Adaptive Forms, Foundation Components",
./help/forms/configuring-redirect-page.md,How to Configure a Redirect Page?,,"Adaptive Forms, Foundation Components",User
./help/forms/asynchronous-submissions-adaptive-forms.md,How to configure Asynchronous Submission for AEM Adaptive Forms?,,"Adaptive Forms, Foundation Components",User
./help/forms/custom-submit-action-form.md,How to Create a Custom Submit Action for an Adaptive Form?,,"Adaptive Forms, Foundation Components",User
./help/forms/prepopulate-adaptive-form-fields.md,How to prefill Adaptive Form fields?,,"Adaptive Forms, Foundation Components",
./help/forms/generate-document-of-record-for-non-xfa-based-adaptive-forms.md,How to generate a document of record (DoR) for AEM Forms?,,"Adaptive Forms, Foundation Components",
./help/forms/supporting-new-language-localization.md,How do I add support for new locales to an Adaptive Form based on Foundation Components?,,"Adaptive Forms, Foundation Components",
./help/forms/manage-form-metadata.md,How can we manage metadata for AEM Forms?,,"Adaptive Forms, Foundation Components",
./help/forms/reusing-adaptive-forms.md,How do I reuse the metadata properties of an adaptive form?,,"Adaptive Forms, Foundation Components",
./help/forms/creating-accessible-adaptive-forms.md,How to create accessible Adaptive Forms?,,"Adaptive Forms, Foundation Components",
./help/forms/configure-forms-portal.md,How to create a Forms Portal on an Experience Manager Sites page?,,"Adaptive Forms, Foundation Components",
./help/forms/create-reviews-forms.md,How to create and manage reviews in forms?,,"Adaptive Forms, Foundation Components",
./help/forms/adaptive-forms-keywords.md,What are Adaptive Forms reserved keywords?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/previewing-forms.md,How to preview an adaptive form?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/aem-forms-workflow-step-reference.md,Which workflow steps are available for on AEM Forms Cloud Service to create a workflow or for business process automation (BPM)?,,"Adaptive Forms, Workflow","Admin, User"
./help/forms/variable-in-aem-workflows.md,How can we add variables to AEM Workflow steps?,,"Adaptive Forms, Workflow","Admin, User"
./help/forms/configure-out-of-office-settings.md,How to configure Out of Office settings in AEM Forms?,,"Adaptive Forms, Workflow","Admin, User"
./help/forms/aem-forms-cloud-service-communications-introduction.md,What are Forms as a Cloud Service Communication APIs?,,"Adaptive Forms, APIs","Admin, Developer, User"
./help/forms/aem-forms-cloud-service-communications.md,"How to use Forms as a Cloud Service to merge data with XDP and PDF templates or generate output in PCL, ZPL, and PostScript formats?",,"Adaptive Forms, APIs","Admin, Developer, User"
./help/forms/aem-forms-cloud-service-communications-batch-processing.md,Effortless Bulk PDF Creation - Master the Art with Batch Processing – Your Self-Help Guide to Generating Millions of PDF Documents!,,"Adaptive Forms, APIs","Admin, Developer, User"
./help/forms/installing-configuring-designer.md,How to download and install Forms Designer to create Document of Record templates?  ,,"Adaptive Forms, Forms Designer","Admin, Developer, User"
./help/forms/use-forms-designer.md,How can we use Forms Designer to create Document of Record (DoR) templates and form fragments?,,"Adaptive Forms, Forms Designer","Admin, Developer, User"
./help/forms/use-custom-fonts.md,How can we use custom fonts in AEM Forms?,,Adaptive Forms,"Admin, User"
./help/forms/supported-out-of-the-box-fonts.md, AEM Forms as a Cloud Service supports out-of-the-box fonts for PDF generation.,,"Adaptive Forms, APIs","Admin, Developer, User"
./help/forms/communications-known-issues-limitations.md,"What are considerations, known issues, and best practices in AEM Forms?",,Adaptive Forms,"Admin, Developer, User"
./help/forms/transaction-reports-billable-apis.md,Transaction Reports Billable APIs,,"Adaptive Forms, Foundation Components",
./help/forms/record-transaction-custom-implementation.md,Record a transaction for custom implementations,,"Adaptive Forms, Foundation Components",
./help/forms/aem-forms-value-realization-dashboard.md,AEM Forms value realization dashboard,,"Adaptive Forms, Foundation Components, Core Components","Admin, Developer, Leader, User"
./help/forms/troubleshooting-installation-and-configuration.md,How to troubleshoot installation and configuration issues for AEM Forms as a Cloud Service environment?,,"Adaptive Forms, Troubleshooting",User
./help/forms/troubleshooting-caching-performance.md,How can we troubleshoot caching-related issues for AEM Forms as a Cloud Service?,,"Adaptive Forms, Troubleshooting",User
./help/forms/restart-aem-sdk.md,How to restart AEM SDK?,,Adaptive Forms,"Admin, Developer, User"
./help/forms/form-creation-failing.md,How to troubleshoot failures of forms creation?,,"Adaptive Forms, Troubleshooting",User
./help/screens-cloud/introduction/introduction.md,Introduction to AEM Screens as a Cloud Service,,Screens Deployments,"Admin, Developer, User"
./help/screens-cloud/introduction/personas-screens-cloud.md,Role Definitions in AEM Screens as a Cloud Service,,Screens Deployments,"Admin, Developer, User"
./help/screens-cloud/introduction/adobe-analytics-integration-with-screens.md,Adobe Analytics Integration with AEM Screens Cloud,,Screens Deployments,"Admin, Developer"
./help/screens-cloud/onboarding-screens-cloud/first-time-login-screens-cloud.md,First Time Login to Screens as a Cloud Service,,Screens Deployments,"Admin, Developer, User"
./help/screens-cloud/onboarding-screens-cloud/add-on-new-program-screens-cloud.md,Adding Screens Add-on to a New Program in Cloud Manager,,Screens Deployments,"Admin, Developer, User"
./help/screens-cloud/onboarding-screens-cloud/add-on-existing-program-screens-cloud.md,Adding Screens Add-on to an Existing Program in Cloud Manager,,Screens Deployments,"Admin, Developer, User"
./help/screens-cloud/onboarding-screens-cloud/creating-a-branch.md,Creating a Branch,,Screens Deployments,"Admin, Developer, User"
./help/screens-cloud/onboarding-screens-cloud/creating-an-environment.md,Creating an Environment,,Screens Deployments,"Admin, Developer, User"
./help/screens-cloud/onboarding-screens-cloud/running-a-pipeline.md,Running a Pipeline,,Screens Deployments,"Admin, Developer, User"
./help/screens-cloud/configuring/navigating-to-screens-services-provider.md,Navigating to Screens Services Provider,,Administering Screens,"Admin, Developer, User"
./help/screens-cloud/configuring/using-screens-content-provider.md,Using up Screens Content Provider,,Administering Screens,"Admin, Developer, User"
./help/screens-cloud/configuring/creating-screens-video-renditions-cloud-service.md,Creating Video Renditions in Screens as a Cloud Service,,Administering Screens,"Admin, Developer, User"
./help/screens-cloud/configuring/dispatcher-configurations-screens-cloud.md,Dispatcher Configurations in Screens as a Cloud Service,,Administering Screens,"Admin, Developer, User"
./help/screens-cloud/configuring/configuring-timeline-view-screens.md,Configuring Timeline View for AEM Screens,,Administering Screens,"Admin, Developer, User"
./help/screens-cloud/creating-content/creating-projects-screens-cloud.md,Creating a Project in Screens as a Cloud Service,,Authoring Screens,"Admin, Developer, User"
./help/screens-cloud/creating-content/creating-channels-screens-cloud.md,Creating and Managing Channels in Screens as a Cloud Service,,Authoring Screens,"Admin, Developer, User"
./help/screens-cloud/creating-content/manage-publish.md,Publishing a Channel in Screens as a Cloud Service,,Authoring Screens,"Admin, Developer, User"
./help/screens-cloud/creating-content/creating-displays-screens-cloud.md,Creating and Managing Displays in Screens as a Cloud Service,,Authoring Screens,"Admin, Developer, User"
./help/screens-cloud/creating-content/assigning-channels-to-display.md,Assigning Channel to a Display in Screens as a Cloud Service,,Authoring Screens,"Admin, Developer, User"
./help/screens-cloud/managing-players-registration/installing-screens-cloud-player.md,Installing and Configuring Players in Screens as a Cloud Service,,Developing Screens,"Admin, Developer, User"
./help/screens-cloud/managing-players-registration/registering-players-screens-cloud.md,Registering Players in Screens as a Cloud Service,,Developing Screens,"Admin, Developer, User"
./help/screens-cloud/managing-players-registration/assigning-player-display.md,Assigning Player to a Display in Screens as a Cloud Service,,Developing Screens,"Admin, Developer, User"
./help/screens-cloud/using-core-product-features/thumbnail-support-videos.md,Thumbnail Support for Videos in Screens as a Cloud Service,,Developing Screens,"Admin, Developer, User"
./help/screens-cloud/using-core-product-features/screens-notification-service.md,Screens Notification Service in Screens as a Cloud Service,,Developing Screens,"Admin, Developer, User"
./help/screens-cloud/developing/rest-apis-screens-cloud.md,REST APIs,,Developing Screens,"Admin, Developer"
./help/screens-cloud/developing/creating-components.md,Creating Components,,Developing Screens,"Admin, Developer"
./help/screens-cloud/developing/developing-custom-components-tutorial.md,Developing a Custom Component for Screens as a Cloud Service,,Developing Screens,"Admin, Developer, User"
./help/screens-cloud/screens-cloud-faqs.md,Screens as a Cloud Service FAQs,,Administering Screens,"Admin, Developer, User"
./help/commerce-cloud/introduction.md,Introduction and overview,,Commerce Integration Framework,Admin
./help/commerce-cloud/changes.md,Notable changes of the Commerce Integration Framework (CIF) add-on,,Commerce Integration Framework,Admin
./help/commerce-cloud/commerce-journeys/aem-commerce-content-author/overview.md,AEM Commerce Content Author Journey,,Commerce Integration Framework,Admin
./help/commerce-cloud/commerce-journeys/aem-commerce-content-author/getting-started.md,Getting Started with CIF Authoring,,Commerce Integration Framework,Admin
./help/commerce-cloud/commerce-journeys/aem-commerce-content-author/catalog-templates.md,Manage product catalog pages and templates,,Commerce Integration Framework,Admin
./help/commerce-cloud/commerce-journeys/aem-commerce-content-author/staged-catalog.md,Manage staged product catalog experiences,,Commerce Integration Framework,Admin
./help/commerce-cloud/commerce-journeys/aem-commerce-content-author/product-experience-management.md,Building Product Experiences,,Commerce Integration Framework,Admin
./help/commerce-cloud/integrating/magento.md,AEM and Adobe Commerce Integration using Commerce Integration Framework,,Commerce Integration Framework,Admin
./help/commerce-cloud/integrating/live-search-plp.md,'[!DNL Live Search] Product Listing Page CIF component',,Commerce Integration Framework,Admin
./help/commerce-cloud/integrating/live-search-popover.md,'[!DNL Live Search] Popover CIF component',,Commerce Integration Framework,Admin
./help/commerce-cloud/integrating/third-party.md,AEM and Third-Party Commerce Integration using Commerce Integration Framework,,Commerce Integration Framework,Admin
./help/commerce-cloud/integrating/aep.md,AEM-CIF core components and Adobe Experience Platform integration,,Commerce Integration Framework,"Architect, Developer"
./help/commerce-cloud/getting-started.md,Getting started with AEM Commerce as a Cloud Service,,"Commerce Integration Framework, Cloud Manager",Admin
./help/commerce-cloud/authoring/authoring-commerce-experiences.md,Authoring Commerce Experiences,,Commerce Integration Framework,Admin
./help/commerce-cloud/authoring/product-cockpit.md,Product Cockpit,,Commerce Integration Framework,Admin
./help/commerce-cloud/authoring/multi-template-usage.md,Creating Multiple Category and Product Pages,,Commerce Integration Framework,Admin
./help/commerce-cloud/authoring/enrich-product-associated-content.md,Enrich Product Data with Associated AEM Content,,Commerce Integration Framework,Admin
./help/commerce-cloud/authoring/product-recommendations.md,Product Recommendations,,Commerce Integration Framework,Admin
./help/commerce-cloud/configuring/multi-store-setup.md,Commerce Multi-Store Setup,,Commerce Integration Framework,Admin
